feature,baseline_macro_f1,importance_mean,importance_std,score_after_permutation_mean
char_svd_141,0.7286912420730359,0.0010017303232023433,0.0011423110999688024,0.7276895117498335
char_svd_127,0.7286912420730359,0.000992249508983667,0.0005669361246995415,0.7276989925640522
char_svd_10,0.7286912420730359,0.0009869660027349125,0.0005943642729641145,0.727704276070301
avg_word_len,0.7286912420730359,0.0009863920154129068,0.0007207395702711184,0.727704850057623
char_svd_79,0.7286912420730359,0.000983544492399746,0.0009428723779302628,0.7277076975806361
word_svd_128,0.7286912420730359,0.000977836239193386,0.00020997664712058426,0.7277134058338426
word_svd_26,0.7286912420730359,0.0009636104487260599,0.0007756072288472934,0.7277276316243099
word_svd_47,0.7286912420730359,0.0009613529359197237,0.0008282874359941644,0.7277298891371162
word_svd_148,0.7286912420730359,0.0009592613172348718,0.0003552659026700672,0.727731980755801
word_svd_157,0.7286912420730359,0.0009501477277552128,0.0002528808957893811,0.7277410943452807
word_svd_60,0.7286912420730359,0.0009411567734494807,0.0008186550042510785,0.7277500852995864
char_svd_131,0.7286912420730359,0.0009390838065943096,0.0008655815581540982,0.7277521582664416
word_svd_51,0.7286912420730359,0.0009304910429432933,0.00044820291216698884,0.7277607510300926
char_svd_86,0.7286912420730359,0.0009285742079772064,0.0006670039180175825,0.7277626678650587
char_svd_50,0.7286912420730359,0.0009219431199960937,0.0005023080432961624,0.7277692989530399
char_svd_100,0.7286912420730359,0.0009180967349730063,0.0006027337162814758,0.7277731453380629
num_delivery_words,0.7286912420730359,0.0009148917052496542,0.000402499906421434,0.7277763503677863
word_svd_97,0.7286912420730359,0.0009135022206679278,0.0007704719775764628,0.727777739852368
word_svd_149,0.7286912420730359,0.0009037128180219734,0.0006354922804340847,0.727787529255014
word_svd_18,0.7286912420730359,0.0009019550494159701,0.0009703948545343776,0.72778928702362
char_svd_85,0.7286912420730359,0.0008814163447115275,0.00047656636746208045,0.7278098257283244
word_svd_155,0.7286912420730359,0.0008783447828598412,0.00025034517027998907,0.7278128972901761
char_svd_103,0.7286912420730359,0.0008707741473796826,0.0008650452374682016,0.7278204679256562
char_svd_147,0.7286912420730359,0.0008501402624131238,0.0006139259145065557,0.7278411018106228
word_svd_29,0.7286912420730359,0.0008481602378986209,0.001261763838830729,0.7278430818351374
char_svd_58,0.7286912420730359,0.0008436650351827613,0.0009226792442667308,0.7278475770378532
word_svd_138,0.7286912420730359,0.0008224950483376236,0.0004479097605574331,0.7278687470246983
word_svd_21,0.7286912420730359,0.0008117082620122895,0.0009745555207431629,0.7278795338110237
has_good_quality,0.7286912420730359,0.0008102402504492678,0.00015766564008188268,0.7278810018225866
char_svd_61,0.7286912420730359,0.0008031240399071216,0.0003561738887581145,0.7278881180331288
pos_words_per_word,0.7286912420730359,0.0008029770245157941,0.0010757084248596213,0.7278882650485201
word_svd_127,0.7286912420730359,0.000800263316321459,0.0011050033010777801,0.7278909787567145
word_svd_68,0.7286912420730359,0.0007923371290788017,0.0006962976063986287,0.7278989049439571
char_svd_88,0.7286912420730359,0.0007883109254383181,0.0006926788333472618,0.7279029311475976
char_svd_95,0.7286912420730359,0.0007869861159388591,0.00039897687468680356,0.7279042559570971
word_svd_111,0.7286912420730359,0.0007854529402631539,0.000538986936639132,0.7279057891327728
char_svd_20,0.7286912420730359,0.0007761531762116913,0.0006063937265451321,0.7279150888968242
char_svd_123,0.7286912420730359,0.0007745616477066397,0.0004011354079166993,0.7279166804253293
char_svd_72,0.7286912420730359,0.0007684570270802826,0.0006558230144788683,0.7279227850459556
word_svd_186,0.7286912420730359,0.0007648550402603149,0.0008020524723962186,0.7279263870327756
char_svd_122,0.7286912420730359,0.0007546497617341164,0.0010157546785916408,0.7279365923113018
word_svd_177,0.7286912420730359,0.0007516621678795409,0.0012189383035455582,0.7279395799051563
word_svd_102,0.7286912420730359,0.0007470791764242924,0.0007453298680268512,0.7279441628966117
word_svd_30,0.7286912420730359,0.0007447570338676712,0.0011282765581148812,0.7279464850391683
char_svd_94,0.7286912420730359,0.0007424034426732673,0.0005019653921033707,0.7279488386303626
char_svd_39,0.7286912420730359,0.0007362061928393393,0.0010695687084098895,0.7279550358801966
word_svd_142,0.7286912420730359,0.0007342452486768902,0.00037047549098351306,0.727956996824359
char_svd_110,0.7286912420730359,0.0007322487420471146,0.0004304336002101089,0.7279589933309888
word_svd_151,0.7286912420730359,0.0007277957838068394,0.0005317634719499887,0.727963446289229
char_svd_105,0.7286912420730359,0.0007096059706704239,0.0012348941195404522,0.7279816361023655
word_svd_187,0.7286912420730359,0.0007055615168758411,0.0005515344572840251,0.7279856805561601
has_refund,0.7286912420730359,0.00070194085627171,0.0003685257823817955,0.7279893012167642
char_svd_130,0.7286912420730359,0.0007000866278297658,0.000660535680481115,0.7279911554452062
word_svd_181,0.7286912420730359,0.0006910879672727077,0.0006789428437783782,0.7280001541057632
word_svd_141,0.7286912420730359,0.0006790255270259449,0.00027991559097636755,0.72801221654601
word_svd_0,0.7286912420730359,0.0006710154640249266,0.0008503836078694015,0.728020226609011
char_svd_36,0.7286912420730359,0.0006516289307520129,0.00040249057385410576,0.7280396131422839
num_spaces,0.7286912420730359,0.0006501453741146745,0.0009036771671411609,0.7280410966989213
word_svd_54,0.7286912420730359,0.0006464698713869677,0.0004585244810169214,0.728044772201649
char_svd_40,0.7286912420730359,0.0006442004149025404,0.0006360934700390149,0.7280470416581334
char_svd_134,0.7286912420730359,0.0006374411342357389,0.0007862130912579843,0.7280538009388002
word_svd_53,0.7286912420730359,0.0006314383468969842,0.0009284360023743254,0.728059803726139
char_svd_57,0.7286912420730359,0.0006267856099940961,0.0007630910196787318,0.7280644564630419
word_svd_180,0.7286912420730359,0.0006264119788578215,0.0004241423491825521,0.7280648300941781
word_svd_168,0.7286912420730359,0.0006177067663585944,0.0008427681712716096,0.7280735353066773
word_svd_113,0.7286912420730359,0.0006006069527116908,0.00036721403621890156,0.7280906351203242
lexicon_balance_ratio,0.7286912420730359,0.0005951458656279218,0.00115181784860027,0.728096096207408
word_svd_24,0.7286912420730359,0.000590256304676795,0.0011542462710580994,0.7281009857683591
word_svd_167,0.7286912420730359,0.0005870493528010945,0.0004985484476910118,0.7281041927202349
char_svd_129,0.7286912420730359,0.0005777765647384747,0.0011761922634595048,0.7281134655082975
char_svd_148,0.7286912420730359,0.0005678642563041736,0.0006488866259571892,0.7281233778167318
word_svd_78,0.7286912420730359,0.0005652106446554894,0.0014342242035924955,0.7281260314283804
word_svd_46,0.7286912420730359,0.0005620323567348429,0.00033126919476458036,0.7281292097163011
char_svd_24,0.7286912420730359,0.0005587680599053568,0.0007203858147182436,0.7281324740131305
word_svd_109,0.7286912420730359,0.000552501917859205,0.0003756722824137953,0.7281387401551768
num_uppercase_letters,0.7286912420730359,0.0005400044227381162,0.0006680419720841016,0.7281512376502978
space_ratio,0.7286912420730359,0.0005304419943321203,0.0011785608125183184,0.7281608000787038
word_svd_189,0.7286912420730359,0.0005230121013885425,0.000540902079637512,0.7281682299716474
char_svd_31,0.7286912420730359,0.000522899396749743,0.0010219981730533428,0.7281683426762862
char_svd_54,0.7286912420730359,0.0005203859728095672,0.0011997390375040125,0.7281708561002264
char_svd_30,0.7286912420730359,0.0005172134788906213,0.0006870916938515345,0.7281740285941453
word_svd_45,0.7286912420730359,0.0005141539539153638,0.0005002566927137557,0.7281770881191205
char_svd_42,0.7286912420730359,0.0005097559908181059,0.0004845480787831087,0.7281814860822178
char_svd_60,0.7286912420730359,0.0005075733174001451,0.000626658109680657,0.7281836687556358
word_svd_154,0.7286912420730359,0.0005025575500948066,0.0004016923654998714,0.7281886845229412
char_svd_101,0.7286912420730359,0.0004954554007540191,0.000770063064973656,0.7281957866722819
